ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,CITY,REGION,STATE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
48308,26-39,male,majority,0-9y,none,poverty,0.2889033378846438,no,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,0.0,0,1.0
848067,65+,male,majority,10-19y,none,upper class,0.7391213923029456,no,before 2015,yes,no,95404,santa rosa,west,california,,,1,,0,1.0
689994,40-64,female,majority,20-29y,high school,poverty,0.3055824878739558,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,3,,0,0.0
969703,40-64,male,majority,10-19y,high school,upper class,0.7270552312687804,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,1,,1,0.0
724901,40-64,female,majority,10-19y,none,working class,0.3222020805094051,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,0,,2,0.0
122209,40-64,female,majority,20-29y,high school,upper class,0.6267918184421155,yes,after 2015,no,no,95404,santa rosa,west,california,18000.0,,1,,0,0.0
853177,16-25,female,majority,0-9y,none,poverty,0.3899118166885952,yes,before 2015,yes,no,95404,santa rosa,west,california,14000.0,,0,,0,0.0
523705,16-25,female,majority,0-9y,high school,poverty,0.442514780338128,,before 2015,no,yes,95404,santa rosa,west,california,13000.0,sedan,0,,0,0.0
462042,40-64,male,majority,20-29y,high school,upper class,0.5940948969999378,no,before 2015,no,yes,95404,santa rosa,west,california,7000.0,,5,,3,0.0
576595,65+,female,majority,30y+,university,upper class,0.6221266814858362,yes,after 2015,yes,yes,92101,san diego,west,california,9000.0,sedan,1,0.0,0,0.0
618098,65+,female,majority,30y+,university,upper class,0.6531163397408137,yes,before 2015,yes,yes,95404,santa rosa,,california,8000.0,,1,,5,0.0
728593,26-39,female,majority,10-19y,none,poverty,0.4917578507406149,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,1,,0,0.0
520668,40-64,male,minority,0-9y,high school,upper class,0.4994051200840842,yes,after 2015,yes,yes,32765,oviedo,south,,8000.0,,0,,0,0.0
777709,65+,male,majority,10-19y,high school,upper class,0.7612352430943371,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,sedan,1,0.0,1,1.0
87102,26-39,male,majority,0-9y,none,working class,0.3527347459592498,no,before 2015,no,yes,32765,oviedo,south,florida,12000.0,sedan,0,0.0,0,1.0
801325,26-39,female,majority,0-9y,high school,middle class,0.6522244431750291,yes,after 2015,no,yes,95404,santa rosa,west,california,9000.0,sedan,0,,0,0.0
668975,16-25,male,majority,0-9y,high school,poverty,0.2816226283589605,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,0,,0,1.0
634882,16-25,male,majority,0-9y,university,working class,0.2866281924034722,yes,before 2015,no,yes,32765,oviedo,south,,14000.0,sedan,0,,0,1.0
188143,65+,female,minority,30y+,none,upper class,0.7414788853671013,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,4,,1,0.0
632803,26-39,female,majority,10-19y,high school,working class,0.4009857999275263,no,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,1,0.0,0,1.0
436540,65+,male,majority,30y+,university,upper class,0.6062600542312837,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,,10,,0,0.0
947579,26-39,female,majority,0-9y,high school,middle class,0.5468239401238333,yes,after 2015,no,no,92101,san diego,west,california,14000.0,,0,,0,0.0
200255,16-25,male,majority,0-9y,high school,poverty,0.371059332043078,no,before 2015,yes,no,95404,santa rosa,west,california,11000.0,sedan,0,,0,1.0
642266,26-39,male,majority,10-19y,high school,working class,0.4122108362171879,yes,after 2015,no,yes,95404,santa rosa,west,california,12000.0,,0,,1,0.0
360726,16-25,female,majority,0-9y,none,poverty,0.2754043637143335,no,before 2015,no,no,95404,santa rosa,west,california,18000.0,,0,,0,1.0
570759,40-64,male,majority,0-9y,high school,working class,0.1760594297090703,no,before 2015,no,yes,95404,santa rosa,west,california,,,0,,0,1.0
691273,40-64,female,minority,0-9y,high school,middle class,0.5813431526798769,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,0,0.0,0,0.0
820579,40-64,male,majority,20-29y,university,upper class,0.4033992451737849,yes,after 2015,no,yes,95404,santa rosa,west,california,15000.0,,2,,3,0.0
6140,16-25,male,majority,0-9y,university,poverty,0.4055935364341843,no,before 2015,no,no,95404,santa rosa,west,california,14000.0,,0,,0,1.0
71656,26-39,male,majority,10-19y,none,poverty,0.3756204120895222,no,before 2015,no,yes,95404,santa rosa,west,california,17000.0,,0,,0,1.0
841254,26-39,male,majority,10-19y,university,upper class,0.6552892437626465,yes,after 2015,yes,yes,32765,oviedo,south,florida,10000.0,sedan,5,,0,0.0
786567,65+,female,majority,20-29y,high school,middle class,0.5786717804820862,,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,2,,0,0.0
905084,26-39,male,minority,0-9y,university,working class,0.3492317463026974,yes,before 2015,no,yes,32765,oviedo,south,,16000.0,sedan,0,,0,1.0
873747,26-39,female,majority,10-19y,university,middle class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,1,,2,0.0
680525,40-64,male,majority,0-9y,university,upper class,0.6448330172196615,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,0,0.0,0,0.0
882823,26-39,male,majority,10-19y,university,middle class,0.3951845731989301,yes,before 2015,no,yes,32765,oviedo,south,florida,7000.0,sedan,0,,2,0.0
815798,40-64,male,majority,0-9y,university,upper class,0.6167520788507199,yes,before 2015,no,yes,32765,oviedo,south,florida,,,0,,0,0.0
672128,16-25,female,majority,0-9y,high school,middle class,0.5898682089570818,yes,before 2015,no,no,95404,santa rosa,west,california,18000.0,sedan,0,0.0,0,0.0
303710,26-39,female,majority,10-19y,high school,working class,0.4739938270141786,,before 2015,yes,no,92101,san diego,west,california,14000.0,sedan,1,,0,0.0
53399,26-39,male,majority,0-9y,high school,middle class,0.6317719482439713,no,after 2015,no,yes,95404,santa rosa,west,california,17000.0,sedan,0,0.0,0,1.0
16991,65+,female,majority,20-29y,university,upper class,0.5722172659561666,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,3,,0,0.0
595150,26-39,female,majority,10-19y,university,upper class,,yes,after 2015,yes,no,95404,santa rosa,west,california,11000.0,,2,,0,0.0
721009,26-39,male,minority,10-19y,university,upper class,0.6293245630278811,yes,after 2015,yes,no,92101,san diego,west,california,13000.0,sedan,0,,0,0.0
123124,26-39,female,majority,10-19y,high school,middle class,0.5776199106600849,yes,before 2015,no,yes,32765,oviedo,south,florida,8000.0,,4,,0,0.0
77780,26-39,female,majority,10-19y,none,upper class,0.6398907902160134,yes,before 2015,no,yes,95404,santa rosa,west,california,,sedan,0,,0,0.0
213270,26-39,female,majority,10-19y,high school,working class,0.5145345617837962,no,before 2015,yes,yes,95404,santa rosa,,california,7000.0,,1,,0,0.0
847235,26-39,female,majority,10-19y,none,poverty,0.3913025099949014,no,before 2015,no,yes,95404,santa rosa,west,california,14000.0,sports car,0,,0,0.0
62485,40-64,male,majority,20-29y,university,upper class,0.5575315995275689,,before 2015,yes,yes,95404,santa rosa,west,,9000.0,,2,,7,0.0
4617,26-39,male,majority,10-19y,university,upper class,0.6976300010187892,,after 2015,yes,no,32765,oviedo,south,,12000.0,,3,,2,0.0
309963,26-39,male,majority,0-9y,none,poverty,0.2658980027474724,yes,before 2015,no,no,95404,santa rosa,west,california,12000.0,,0,,0,0.0
238327,26-39,male,majority,0-9y,university,middle class,0.5891483209535231,yes,after 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,0,,0,0.0
991847,65+,female,majority,0-9y,high school,upper class,0.6514305997168591,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
700776,26-39,female,minority,10-19y,high school,upper class,,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,,1,,1,0.0
679434,40-64,female,majority,0-9y,high school,upper class,0.730986080846365,yes,after 2015,no,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
573931,16-25,female,minority,0-9y,none,poverty,0.4793922697595563,no,before 2015,no,no,95404,santa rosa,west,california,12000.0,sedan,0,,0,1.0
402116,16-25,male,majority,0-9y,high school,poverty,0.4466288938870481,no,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,1.0
458094,65+,male,majority,30y+,high school,upper class,0.5915099991988411,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sports car,1,,4,0.0
652469,65+,male,majority,20-29y,high school,upper class,0.434597730710752,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,,4,,5,0.0
164531,26-39,female,majority,10-19y,high school,poverty,0.3781913096842228,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
490750,65+,female,majority,30y+,high school,upper class,0.7355131231779599,yes,after 2015,yes,no,95404,santa rosa,west,california,11000.0,sedan,2,,2,0.0
512835,26-39,female,majority,10-19y,high school,upper class,0.6115662954001968,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
872833,26-39,male,majority,10-19y,none,working class,0.3669005328156921,yes,before 2015,no,yes,32765,oviedo,south,florida,9000.0,,3,,2,0.0
683370,65+,male,majority,20-29y,university,upper class,0.7283465539759247,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,3,,0,0.0
306304,40-64,male,majority,0-9y,university,upper class,0.6057877815752679,yes,before 2015,no,no,95404,santa rosa,west,california,17000.0,,0,,0,1.0
696332,40-64,female,majority,20-29y,high school,middle class,0.5514217625574434,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,2,,2,0.0
320560,40-64,male,majority,20-29y,high school,upper class,0.6695619712687617,yes,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,,4,,5,0.0
451269,40-64,female,majority,10-19y,high school,upper class,0.5463428377961653,,before 2015,no,yes,95404,santa rosa,west,california,13000.0,sedan,1,0.0,1,0.0
867048,26-39,male,majority,10-19y,university,upper class,0.7047717798294715,yes,after 2015,yes,no,95404,santa rosa,west,,12000.0,,1,,3,0.0
476024,16-25,female,majority,0-9y,high school,working class,0.599333750185823,yes,before 2015,no,yes,32765,oviedo,south,florida,6000.0,sedan,0,,0,1.0
502001,16-25,female,majority,0-9y,none,poverty,0.4964076324309058,yes,before 2015,no,no,95404,santa rosa,west,california,14000.0,sedan,0,0.0,0,1.0
566124,40-64,male,majority,10-19y,university,upper class,0.4857316650856686,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,1,,2,0.0
706126,16-25,female,majority,0-9y,none,poverty,0.3103293309375807,no,before 2015,no,no,32765,oviedo,south,florida,14000.0,,0,,0,1.0
364517,16-25,female,majority,0-9y,high school,poverty,,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
275895,65+,female,majority,30y+,high school,middle class,0.3548714481593307,no,before 2015,no,yes,32765,oviedo,south,florida,12000.0,,2,,0,0.0
452298,65+,female,majority,30y+,none,upper class,0.6965697156146109,no,after 2015,yes,yes,95404,santa rosa,west,california,,,7,,5,0.0
311129,16-25,female,minority,0-9y,none,working class,0.2882838020562417,yes,after 2015,no,no,32765,oviedo,south,florida,12000.0,sedan,0,0.0,0,0.0
23419,40-64,male,majority,20-29y,university,upper class,0.5082379547421645,no,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,7,,4,0.0
411384,40-64,male,majority,0-9y,university,upper class,0.4188607685119005,yes,before 2015,yes,yes,95404,santa rosa,west,california,5000.0,,0,,0,1.0
869694,16-25,male,majority,0-9y,high school,working class,0.5121449196825596,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,1.0
591696,65+,male,majority,20-29y,university,upper class,0.6366509961363068,yes,after 2015,no,yes,95404,santa rosa,west,california,,,3,,1,0.0
658300,40-64,male,majority,10-19y,university,upper class,0.7871021493260222,yes,before 2015,yes,yes,32765,oviedo,south,,,sedan,5,1.0,0,1.0
535065,26-39,male,majority,10-19y,university,middle class,0.495913655413944,,before 2015,no,no,95404,santa rosa,west,california,18000.0,,0,,0,0.0
791574,26-39,female,majority,0-9y,university,upper class,0.7536886922462925,,before 2015,no,yes,32765,oviedo,south,,12000.0,,0,,0,0.0
350475,26-39,male,majority,10-19y,university,upper class,0.4740870981019768,yes,before 2015,no,yes,32765,oviedo,south,florida,11000.0,,2,,1,1.0
588378,40-64,male,majority,10-19y,none,poverty,0.2852706209707731,no,before 2015,no,yes,95404,santa rosa,west,california,15000.0,,1,,3,0.0
415422,40-64,female,majority,20-29y,university,middle class,0.5375697591393559,no,before 2015,yes,yes,95404,santa rosa,west,,8000.0,,0,,4,0.0
122155,40-64,female,majority,0-9y,university,upper class,0.6118301365103622,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,0,0.0,0,0.0
116715,26-39,male,majority,10-19y,high school,middle class,0.4927255531978476,yes,before 2015,yes,no,32765,oviedo,south,,12000.0,sedan,1,0.0,0,1.0
88175,65+,female,majority,10-19y,university,upper class,0.4938822332443966,,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,,0,,2,0.0
491673,16-25,male,majority,0-9y,university,upper class,0.636925632976282,yes,after 2015,yes,yes,92101,san diego,west,california,11000.0,sedan,0,0.0,0,0.0
830583,26-39,male,majority,10-19y,none,poverty,0.2982248042630011,yes,before 2015,no,yes,95404,santa rosa,west,california,8000.0,sedan,2,0.0,1,0.0
408917,65+,female,majority,30y+,high school,upper class,0.5405085121127992,no,before 2015,yes,yes,32765,oviedo,south,florida,6000.0,sedan,7,,0,0.0
133984,16-25,male,majority,0-9y,university,working class,0.3471382294852088,yes,before 2015,no,yes,32765,oviedo,south,,,,0,,0,1.0
417747,40-64,female,majority,20-29y,high school,upper class,0.6279673647943066,no,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,4,,3,0.0
904411,26-39,male,majority,10-19y,high school,working class,0.3662098246827593,,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,2,0.0,0,0.0
432147,26-39,female,minority,10-19y,high school,middle class,0.6194834352092521,yes,after 2015,yes,yes,95404,santa rosa,west,california,16000.0,sedan,0,0.0,0,0.0
476423,16-25,male,majority,0-9y,high school,poverty,0.1986636668256905,no,after 2015,yes,yes,95404,santa rosa,west,california,,,0,,0,0.0
698345,26-39,female,majority,10-19y,none,working class,0.5272766679710288,no,before 2015,no,yes,95404,santa rosa,west,california,17000.0,,0,,0,1.0
666250,16-25,male,majority,0-9y,university,poverty,,,before 2015,no,no,32765,oviedo,south,,11000.0,,0,,0,1.0
755766,65+,male,majority,30y+,university,upper class,0.499593215332363,yes,after 2015,yes,yes,95404,santa rosa,west,,,sedan,3,,6,0.0
634266,40-64,male,majority,20-29y,high school,upper class,0.6728746331104438,no,after 2015,yes,yes,95404,santa rosa,west,california,8000.0,,3,,2,0.0
690562,65+,female,majority,20-29y,high school,upper class,0.8356412446550553,,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,sedan,3,0.0,0,0.0
768829,65+,male,majority,30y+,university,upper class,0.5429139360138032,yes,before 2015,yes,yes,32765,oviedo,south,,7000.0,,11,,2,0.0
511404,40-64,female,majority,20-29y,high school,middle class,0.4588386634619821,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,4,,4,0.0
441557,26-39,female,minority,10-19y,university,working class,0.4964612257037884,no,before 2015,no,yes,32765,oviedo,south,,12000.0,,0,,0,1.0
623684,40-64,male,majority,0-9y,university,upper class,0.4734631824689864,no,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,0,,0,1.0
626277,40-64,male,minority,20-29y,university,upper class,0.4460944742887543,yes,after 2015,no,yes,95404,santa rosa,west,california,13000.0,,6,,7,0.0
880820,65+,male,majority,30y+,university,upper class,0.4955533459614399,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,3,1.0,3,0.0
81428,65+,female,majority,0-9y,university,upper class,0.4774929541500663,no,before 2015,no,yes,32765,oviedo,south,florida,13000.0,,0,,0,1.0
383805,40-64,female,majority,0-9y,university,upper class,0.4745987661541453,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
682536,65+,male,majority,10-19y,university,upper class,0.6380566287269398,yes,after 2015,yes,yes,95404,santa rosa,west,california,15000.0,sedan,0,,0,0.0
235140,16-25,male,minority,0-9y,high school,working class,0.3720972606876065,no,before 2015,no,yes,32765,oviedo,south,,14000.0,,0,,0,1.0
218682,26-39,female,majority,10-19y,none,poverty,0.4285438142554471,no,before 2015,no,yes,95404,santa rosa,west,,12000.0,,0,,1,1.0
881617,26-39,female,majority,10-19y,university,upper class,0.5545379655354307,yes,after 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,1,0.0
216688,40-64,male,majority,20-29y,university,upper class,0.586254297708767,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,sedan,10,,3,0.0
844700,40-64,female,majority,10-19y,university,upper class,0.5527060586976403,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,1,,0,0.0
762569,65+,female,majority,10-19y,university,upper class,0.6307167645609398,yes,before 2015,no,yes,32765,oviedo,south,florida,12000.0,sedan,1,0.0,0,1.0
195356,40-64,female,majority,20-29y,none,middle class,0.4968856408377733,yes,after 2015,no,yes,95404,santa rosa,west,california,13000.0,,1,,1,0.0
328612,40-64,female,majority,20-29y,high school,working class,0.4688958725441862,yes,before 2015,no,yes,95404,santa rosa,west,california,8000.0,,4,,0,0.0
58468,26-39,male,minority,10-19y,none,poverty,0.3269451922754459,,before 2015,no,yes,32765,oviedo,south,,11000.0,sedan,1,,0,0.0
466304,26-39,female,majority,10-19y,university,upper class,0.5926907628730326,yes,before 2015,no,yes,95404,santa rosa,west,,15000.0,,3,,0,0.0
566905,16-25,male,majority,0-9y,university,working class,0.4087289251424027,no,before 2015,yes,no,32765,oviedo,south,florida,11000.0,sedan,0,,0,1.0
684976,65+,female,majority,20-29y,university,upper class,0.5121409650657095,yes,before 2015,yes,yes,32765,oviedo,south,florida,11000.0,sedan,4,0.0,0,0.0
352818,40-64,female,majority,10-19y,university,upper class,0.6291183686908367,yes,after 2015,no,yes,32765,oviedo,south,florida,15000.0,sports car,0,,0,1.0
397329,40-64,male,majority,0-9y,high school,upper class,0.5566387394320059,yes,after 2015,yes,yes,95404,santa rosa,west,california,5000.0,,0,,0,0.0
486909,26-39,female,majority,10-19y,high school,working class,0.3387680692112217,no,before 2015,no,no,95404,santa rosa,west,california,14000.0,,1,,1,0.0
57669,26-39,female,majority,0-9y,high school,middle class,0.5797885131299185,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,0,,0,1.0
7002,16-25,male,majority,0-9y,university,working class,0.4246998935081101,yes,before 2015,no,yes,95404,santa rosa,west,california,16000.0,sedan,0,,0,0.0
275553,40-64,female,majority,20-29y,high school,upper class,0.6644292015000943,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,2,,2,0.0
197417,40-64,male,majority,20-29y,university,upper class,0.6539520896541305,yes,before 2015,yes,yes,32765,oviedo,south,florida,7000.0,,8,,3,0.0
496928,26-39,male,majority,10-19y,none,poverty,0.5589694924623478,yes,before 2015,no,yes,32765,oviedo,south,,11000.0,,3,,0,0.0
539170,16-25,male,majority,0-9y,university,upper class,0.5181926485336383,yes,after 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
698548,26-39,male,majority,0-9y,university,middle class,,,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,sedan,0,0.0,0,1.0
790367,65+,male,minority,0-9y,none,upper class,0.5477426092642328,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
724516,40-64,male,majority,10-19y,high school,middle class,0.6731197410249281,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,sedan,1,,0,0.0
90447,26-39,male,minority,10-19y,none,working class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,,2,,1,0.0
520159,65+,female,majority,30y+,none,working class,0.5029382551910931,no,before 2015,yes,no,95404,santa rosa,west,california,15000.0,,1,,2,0.0
727579,26-39,female,majority,0-9y,university,upper class,0.6386459151478944,yes,before 2015,no,yes,32765,oviedo,south,florida,12000.0,,0,,0,0.0
859449,40-64,male,majority,20-29y,university,middle class,0.5372112166423622,yes,before 2015,no,no,95404,santa rosa,,california,15000.0,,1,,1,0.0
892539,65+,male,minority,0-9y,none,upper class,0.5440336665163721,no,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,0,,0,1.0
557142,65+,female,majority,0-9y,high school,upper class,0.6422872856222149,no,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,0,,0,1.0
534080,40-64,male,majority,10-19y,university,upper class,0.4046021758569752,yes,after 2015,yes,no,95404,santa rosa,west,california,15000.0,,0,,0,0.0
876030,16-25,male,majority,0-9y,none,poverty,0.4361154831961551,no,before 2015,no,yes,32765,oviedo,south,florida,,sedan,0,,0,1.0
502222,26-39,male,majority,10-19y,university,middle class,0.6572279819218579,yes,before 2015,no,yes,32765,oviedo,south,,10000.0,,4,,0,0.0
876186,26-39,female,majority,10-19y,high school,working class,0.2544232618789974,yes,before 2015,no,no,95404,santa rosa,west,california,11000.0,sports car,0,1.0,0,0.0
822554,40-64,male,majority,20-29y,high school,upper class,0.6192855160029541,,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,,1,,3,0.0
960015,16-25,female,majority,0-9y,high school,poverty,0.2837973974036036,no,before 2015,no,yes,32765,oviedo,south,,11000.0,,0,,0,1.0
367223,26-39,female,majority,10-19y,none,middle class,0.4860998376306382,no,after 2015,no,no,95404,santa rosa,west,california,17000.0,,1,,0,1.0
891460,16-25,female,minority,0-9y,none,poverty,0.4140194915050581,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,0.0
137992,26-39,female,majority,10-19y,high school,middle class,0.5494170438158834,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,0,,2,0.0
883235,40-64,male,majority,20-29y,university,upper class,0.5648446174027543,yes,after 2015,yes,yes,32765,oviedo,south,,5000.0,,8,,4,0.0
687151,16-25,male,majority,0-9y,university,working class,0.3237387751618438,yes,before 2015,no,no,95404,santa rosa,west,california,13000.0,,0,,0,1.0
18019,26-39,female,majority,10-19y,high school,poverty,0.4680109816957202,yes,before 2015,yes,no,32765,oviedo,south,florida,11000.0,sedan,2,,1,0.0
451869,65+,male,majority,20-29y,university,upper class,0.5538531509542752,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,3,1.0,5,0.0
126191,16-25,female,majority,0-9y,high school,poverty,0.3896712283241473,no,before 2015,no,no,32765,oviedo,south,florida,11000.0,sports car,0,0.0,0,1.0
794478,40-64,male,majority,20-29y,university,upper class,0.7412951424667544,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,0,,4,0.0
608297,26-39,male,majority,10-19y,none,poverty,,no,before 2015,no,no,95404,santa rosa,west,california,12000.0,sedan,1,0.0,3,0.0
554781,26-39,female,majority,0-9y,none,poverty,0.2743718536582971,no,before 2015,no,no,32765,oviedo,south,,10000.0,sedan,0,,0,1.0
600208,26-39,female,minority,10-19y,none,poverty,0.5032461856158662,no,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,1,,2,1.0
880371,26-39,male,majority,10-19y,high school,poverty,0.2606224091335968,no,before 2015,no,yes,32765,oviedo,south,,12000.0,sedan,6,0.0,0,0.0
591674,65+,female,majority,10-19y,high school,upper class,0.6235512105970467,no,before 2015,yes,yes,32765,oviedo,south,florida,,sedan,4,0.0,2,0.0
946022,40-64,female,majority,20-29y,high school,upper class,0.5679118054383314,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,sedan,2,,1,0.0
684432,26-39,male,majority,10-19y,university,middle class,0.5315681020693871,no,before 2015,yes,no,95404,santa rosa,west,california,,sedan,1,,2,0.0
847094,26-39,male,majority,10-19y,none,poverty,0.3377927034554485,no,before 2015,no,no,32765,oviedo,south,,9000.0,sports car,3,,0,0.0
847123,26-39,male,majority,10-19y,university,middle class,0.6010544919804129,,before 2015,no,no,32765,oviedo,south,,11000.0,,5,,0,0.0
85694,26-39,female,majority,10-19y,university,upper class,0.8051424796194883,,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,2,,0,0.0
287995,26-39,male,majority,0-9y,high school,middle class,0.4840656050048584,yes,before 2015,yes,yes,95404,santa rosa,west,california,,,0,,0,1.0
124905,26-39,male,majority,10-19y,none,working class,0.4641418595822629,yes,before 2015,no,no,95404,santa rosa,west,,12000.0,,1,,1,0.0
713446,26-39,female,majority,10-19y,high school,upper class,0.7562320518124087,yes,after 2015,yes,no,95404,santa rosa,west,california,11000.0,,2,,0,0.0
166007,40-64,male,majority,20-29y,university,upper class,0.6408993090624918,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,,1,,0,0.0
555505,26-39,male,majority,10-19y,high school,working class,0.4244052719925573,no,before 2015,yes,yes,92101,san diego,west,,15000.0,,0,,2,0.0
475782,65+,female,minority,30y+,university,upper class,0.5044433469485096,yes,before 2015,yes,yes,32765,oviedo,south,,8000.0,,3,,3,0.0
857764,26-39,female,majority,10-19y,high school,working class,0.279203352185019,no,after 2015,no,no,95404,santa rosa,west,california,14000.0,sedan,0,,0,0.0
29307,26-39,female,majority,10-19y,high school,middle class,,no,before 2015,no,yes,32765,oviedo,south,,12000.0,,2,,0,1.0
67451,26-39,male,majority,0-9y,high school,middle class,0.535099309674635,yes,before 2015,yes,no,95404,santa rosa,west,california,11000.0,,0,,0,0.0
417052,40-64,female,majority,10-19y,high school,middle class,0.5278690369131379,no,before 2015,yes,yes,32765,oviedo,south,florida,7000.0,,3,,1,0.0
420358,65+,female,majority,30y+,high school,middle class,0.7148460209664852,yes,after 2015,no,yes,32765,oviedo,south,,10000.0,,7,,3,0.0
279012,16-25,female,majority,0-9y,none,poverty,0.4335349732716725,no,before 2015,no,yes,95404,santa rosa,west,california,16000.0,sedan,0,,0,1.0
46823,26-39,male,majority,0-9y,university,middle class,0.4674817919871914,yes,after 2015,yes,no,95404,santa rosa,west,california,9000.0,sedan,0,,0,0.0
422329,65+,female,majority,30y+,university,upper class,,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,5,0.0,1,0.0
239916,65+,male,majority,20-29y,high school,upper class,0.6842330529891665,yes,after 2015,yes,yes,21217,baltimore,south,maryland,12000.0,sedan,2,0.0,1,1.0
200687,26-39,male,majority,10-19y,high school,middle class,0.3555810756161334,yes,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,2,0.0,3,0.0
174696,65+,male,majority,30y+,university,upper class,0.5851438498282167,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,1,,1,0.0
3413,65+,male,majority,30y+,university,upper class,0.4507950284447316,yes,after 2015,no,yes,32765,oviedo,south,florida,13000.0,sedan,9,3.0,3,0.0
855494,16-25,female,majority,0-9y,university,working class,0.4525725494473919,no,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
149003,40-64,male,majority,20-29y,high school,middle class,0.4445139630544579,no,after 2015,yes,yes,92101,san diego,west,california,11000.0,sedan,6,,4,0.0
148740,40-64,female,majority,10-19y,university,upper class,0.5148379386857838,yes,after 2015,yes,yes,95404,santa rosa,west,,11000.0,,0,,2,0.0
49260,40-64,female,majority,20-29y,high school,upper class,0.6519464626674301,,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
